name,billing_name,print_name,sku,category,brand,unit_price,pack_size,status,stock_qty,gst_rate,unit,team_id
"OI CINNAMON 60PC","OI CINNAMON 60PC","","8322","ORGANIC INDIA","ORGANIC INDIA",185.9,"PCS",outOfStock,0,5,pcs,JA
"OI FLAXSEED OIL 60PC","OI FLAXSEED OIL 60PC","","8323","ORGANIC INDIA","ORGANIC INDIA",171.43,"PCS",outOfStock,0,5,pcs,JA
"OI FLEXIBLITY 60PC","OI FLEXIBLITY 60PC","","8324","ORGANIC INDIA","ORGANIC INDIA",171.43,"PCS",outOfStock,0,5,pcs,JA
"OI IMMUNITY 60PC","OI IMMUNITY 60PC","","8325","ORGANIC INDIA","ORGANIC INDIA",171.43,"PCS",outOfStock,0,5,pcs,JA
"OI MORINGA 60PC","OI MORINGA 60PC","","8327","ORGANIC INDIA","ORGANIC INDIA",185.9,"PCS",outOfStock,0,5,pcs,JA
"OI NEEM 60PC","OI NEEM 60PC","","8328","ORGANIC INDIA","ORGANIC INDIA",190.48,"PCS",outOfStock,0,5,pcs,JA
"OI OSTEISEAL 60PC","OI OSTEISEAL 60PC","","8329","ORGANIC INDIA","ORGANIC INDIA",203.43,"PCS",outOfStock,0,5,pcs,JA
"OI PROSTATE CARE 60PC","OI PROSTATE CARE 60PC","","8330","ORGANIC INDIA","ORGANIC INDIA",203.43,"PCS",outOfStock,0,5,pcs,JA
"OI LIVER KIDNEY 60PC","OI LIVER KIDNEY 60PC","","8331","ORGANIC INDIA","ORGANIC INDIA",203.43,"PCS",outOfStock,0,5,pcs,JA
"OI TURMERIC 60CAP","OI TURMERIC 60CAP","","8332","ORGANIC INDIA","ORGANIC INDIA",224.76,"PCS",outOfStock,0,5,pcs,JA
"OI TRIPHALA 60CAP","OI TRIPHALA 60CAP","","8333","ORGANIC INDIA","ORGANIC INDIA",190.48,"PCS",outOfStock,0,5,pcs,JA
"OI WT BALANCE 60CAP","OI WT BALANCE 60CAP","","8336","ORGANIC INDIA","ORGANIC INDIA",203.43,"PCS",outOfStock,0,5,pcs,JA
"OI WOMEN'S WELLBEING 60CA","OI WOMEN'S WELLBEING 60CA","","8337","ORGANIC INDIA","ORGANIC INDIA",190.48,"PCS",outOfStock,0,5,pcs,JA
"OI SPIRULINA 120TAB","OI SPIRULINA 120TAB","","8341","ORGANIC INDIA","ORGANIC INDIA",339.05,"PCS",outOfStock,0,5,pcs,JA
"OI DESI KHANDSARI-SUGAR 5","OI DESI KHANDSARI-SUGAR 5","","12584","ORGANIC INDIA","ORGANIC INDIA",91.43,"500GM",outOfStock,0,5,pcs,JA
"OI GOKSHURA 60PC","OI GOKSHURA 60PC","","12585","ORGANIC INDIA","ORGANIC INDIA",205.71,"PCS",outOfStock,0,5,pcs,JA
"OI AMLA POWDER 200G","OI AMLA POWDER 200G","","15152","ORGANIC INDIA","ORGANIC INDIA",227.81,"PCS",outOfStock,0,5,pcs,JA
"OI SHATAVARI 60PC","OI SHATAVARI 60PC","","8334","ORGANIC INDIA","ORGANIC INDIA",185.9,"PCS",outOfStock,0,5,pcs,JA
"OI SUGAR BALANCE 60CAP","OI SUGAR BALANCE 60CAP","","8335","ORGANIC INDIA","ORGANIC INDIA",190.48,"PCS",outOfStock,0,5,pcs,JA
"OI OH BOY 30PC","OI OH BOY 30PC","","8340","ORGANIC INDIA","ORGANIC INDIA",380.19,"PCS",outOfStock,0,5,pcs,JA
"OI T HONEY LEMON 25TB","OI T HONEY LEMON 25TB","","15400","ORGANIC INDIA","ORGANIC INDIA",138.57,"PCS",outOfStock,0,5,pcs,JA
"RM PASTA PEENE 20KG","RM PASTA PEENE 20KG","","","RAKESH MASALA","RAKESH MASALA",1047.62,"400G",outOfStock,0,5,pcs,JA
"NG D 3 JAR GIFT BOX 300GM","NG D 3 JAR GIFT BOX 300GM","","","NUTTYGRITTIES","NUTTYGRITTIES",992.88,"300GM",outOfStock,0,5,pcs,JA
"NG D COLL EDT 600GM DRY","NG D COLL EDT 600GM DRY","","","NUTTYGRITTIES","NUTTYGRITTIES",767.88,"800GM",outOfStock,0,5,pcs,JA
"MO GREEN MOONG WHOLE 500G","MO GREEN MOONG WHOLE 500G","","","24 MANTRA","24 MANTRA",121.9,"500G",outOfStock,0,5,pcs,JA
"MO PANCHRATAN DAL 500G","MO PANCHRATAN DAL 500G","","","24 MANTRA","24 MANTRA",137.14,"500G",outOfStock,0,5,pcs,JA
"MO CHITKABRA RAJMA 500GM","MO CHITKABRA RAJMA 500GM","","","24 MANTRA","24 MANTRA",160,"500G",outOfStock,0,5,pcs,JA
"OI T GINGER TURMEIC 25TB","OI T GINGER TURMEIC 25TB","","15407","ORGANIC INDIA","ORGANIC INDIA",197.52,"PCS",outOfStock,0,5,pcs,JA
"OI T MASALA CHAI 25S TB","OI T MASALA CHAI 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",194.29,"PCS",outOfStock,0,5,pcs,JA
"OI T TEA JASMINE 25S TB","OI T TEA JASMINE 25S TB","","8260","ORGANIC INDIA","ORGANIC INDIA",173.24,"PCS",outOfStock,0,5,pcs,JA
"OI T LEMON GINGER 25S TB","OI T LEMON GINGER 25S TB","","8261","ORGANIC INDIA","ORGANIC INDIA",194.29,"PCS",outOfStock,0,5,pcs,JA
"OI T POMEGRANATE 25S TB","OI T POMEGRANATE 25S TB","","8262","ORGANIC INDIA","ORGANIC INDIA",157.05,"PCS",outOfStock,0,5,pcs,JA
"OI T ASHWAGANDHA 25S TB","OI T ASHWAGANDHA 25S TB","","15397","ORGANIC INDIA","ORGANIC INDIA",194.29,"PCS",outOfStock,0,5,pcs,JA
"OI T ORIGINAL 25S TB","OI T ORIGINAL 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",182.14,"PCS",outOfStock,0,5,pcs,JA
"OI T GINGER 25S TB","OI T GINGER 25S TB","","15403","ORGANIC INDIA","ORGANIC INDIA",136,"PCS",outOfStock,0,5,pcs,JA
"OI T MULETHI 25S TB","OI T MULETHI 25S TB","","15404","ORGANIC INDIA","ORGANIC INDIA",197.52,"PCS",outOfStock,0,5,pcs,JA
"OI T SWEET ROSE 25S","OI T SWEET ROSE 25S","","15405","ORGANIC INDIA","ORGANIC INDIA",197.52,"PCS",outOfStock,0,5,pcs,JA
"OI TULSI HONEY CHAMOMILE 25STB","OI T HO-CHAMIMILE 25TB","OI TULSI HONEY CHAMOMILE 25STB","15406","ORGANIC INDIA","ORGANIC INDIA",197.52,"PCS",outOfStock,0,5,pcs,JA
"OI T PEPPERMIN 25S TB","OI T PEPPERMIN 25S TB","","","ORGANIC INDIA","ORGANIC INDIA",197.52,"PCS",outOfStock,0,5,pcs,JA
"OI T MORINGA HIBISCUS 25S","OI T MORINGA HIBISCUS 25S","","15409","ORGANIC INDIA","ORGANIC INDIA",197.52,"PCS",outOfStock,0,5,pcs,JA
"OI T SIMPLY CHAMOMILE 25S","OI T SIMPLY CHAMOMILE 25S","","15410","ORGANIC INDIA","ORGANIC INDIA",173.24,"PCS",outOfStock,0,5,pcs,JA
"OI T ORIGINAL 100G TIN","OI T ORIGINAL 100G TIN","","8287","ORGANIC INDIA","ORGANIC INDIA",214.52,"PCS",outOfStock,0,5,pcs,JA
"OI T GINGER 100G TIN","OI T GINGER 100G TIN","","8288","ORGANIC INDIA","ORGANIC INDIA",259.05,"PCS",outOfStock,0,5,pcs,JA
"OI TULSI CLASSIC 100G TIN","OI T TEA CLASSIC 100G TI","OI TULSI CLASSIC 100G TIN","","ORGANIC INDIA","ORGANIC INDIA",242.86,"PCS",outOfStock,0,5,pcs,JA
"OI MASALA CHAI 100G TIN","OI T MASALA CHAI 100G TI","OI MASALA CHAI 100G TIN","8291","ORGANIC INDIA","ORGANIC INDIA",214.52,"PCS",outOfStock,0,5,pcs,JA
"OI KASHMIRI KAHWA 100G TIN","OI T KASHMIRI KAHWA100G","OI KASHMIRI KAHWA 100G TIN","8292","ORGANIC INDIA","ORGANIC INDIA",388.57,"PCS",outOfStock,0,5,pcs,JA
"OI T GINGER 100G ZIPPER","OI T GINGER 100G ZIPPER","","8293","ORGANIC INDIA","ORGANIC INDIA",255,"PC",outOfStock,0,5,pcs,JA
"OI QUINOA 500G","OI QUINOA 500G","","8295","ORGANIC INDIA","ORGANIC INDIA",224.76,"PCS",outOfStock,0,5,pcs,JA
"OI COCONUT OIL VIRGIN 500","OI COCONUT OIL VIRGIN 500","","8296","ORGANIC INDIA","ORGANIC INDIA",608.76,"500ML",outOfStock,0,5,pcs,JA
"OI GHEE 500ML","OI GHEE 500ML","","8297","ORGANIC INDIA","ORGANIC INDIA",639.24,"500ML",outOfStock,0,5,pcs,JA
"OI HONEY-MULTI FLORA 250G","OI HONEY-MULTI FLORA 250G","","8298","ORGANIC INDIA","ORGANIC INDIA",179.04,"PCS",outOfStock,0,5,pcs,JA
"OI MORINGA POWDER 100G","OI MORINGA POWDER 100G","","8300","ORGANIC INDIA","ORGANIC INDIA",209.51,"PCS",outOfStock,0,5,pcs,JA
"OI PSYLLIUM WHOLE HUSK 10","OI PSYLLIUM WHOLE HUSK 10","","8301","ORGANIC INDIA","ORGANIC INDIA",210.47,"PCS",outOfStock,0,5,pcs,JA
"OI TRIPHALA POWDER 100G C","OI TRIPHALA POWDER 100G C","","8302","ORGANIC INDIA","ORGANIC INDIA",194.29,"PCS",outOfStock,0,5,pcs,JA
"OI WHEAT GRASS 100G CAN","OI WHEAT GRASS 100G CAN","","8303","ORGANIC INDIA","ORGANIC INDIA",344.04,"PCS",outOfStock,0,5,pcs,JA
"OI APPLE CIDER VINEGAR 50","OI APPLE CIDER VINEGAR 50","","8305","ORGANIC INDIA","ORGANIC INDIA",403.38,"500ML",outOfStock,0,18,pcs,JA
"OI JAGGERY POWDER 500G","OI JAGGERY POWDER 500G","","8310","ORGANIC INDIA","ORGANIC INDIA",83.81,"500G",outOfStock,0,5,pcs,JA
"MO RED RICE 1KG","MO RED RICE 1KG","","","24 MANTRA","24 MANTRA",129.52,"PCS",outOfStock,0,5,pcs,JA
"MO GREEN MOONG SPLIT 500G","MO GREEN MOONG SPLIT 500G","","","24 MANTRA","24 MANTRA",121.91,"500G",outOfStock,0,5,pcs,JA
"MO IDLY RICE 1KG","MO IDLY RICE 1KG","","","24 MANTRA","24 MANTRA",114.29,"1KG",outOfStock,0,5,pcs,JA
"MO BESAN 500G","MO BESAN 500G","","","24 MANTRA","24 MANTRA",95.24,"500G",outOfStock,0,5,pcs,JA
"MO FOXTAIL MILLET 500G","MO FOXTAIL MILLET 500G","","","24 MANTRA","24 MANTRA",121.9,"500G",outOfStock,0,5,pcs,JA
"MO BARNYARD MILLET 500G","MO BARNYARD MILLET 500G","","","24 MANTRA","24 MANTRA",114.29,"500G",outOfStock,0,5,pcs,JA
"MO MIXED MILLET 500G","MO MIXED MILLET 500G","","","24 MANTRA","24 MANTRA",121.9,"500G",outOfStock,0,5,pcs,JA
"MO KODO MILLET 500G","MO KODO MILLET 500G","","","24 MANTRA","24 MANTRA",121.9,"500G",outOfStock,0,5,pcs,JA
"MO PEARLED LITTLE MILLET 500G","MO LIITLE MILLET 500G","MO PEARLED LITTLE MILLET 500G","","24 MANTRA","24 MANTRA",121.9,"500G",outOfStock,0,5,pcs,JA
"MO CUMIN POWDER 100","MO CUMIN POWDER 100","","","24 MANTRA","24 MANTRA",106.67,"100G",outOfStock,0,5,pcs,JA
"MO CORIANDER POWDER 100G","MO CORIANDER POWDER 100G","","","24 MANTRA","24 MANTRA",53.33,"100G",outOfStock,0,5,pcs,JA
"KE CAN CHAAT MASALA 50G","KE CAN CHAAT MASALA 50G","","KCCM5","KEYA","KEYA",34.29,"50G",outOfStock,0,5,pcs,JA
"KE SACHET KIMCHI 8G","KE SACHET KIMCHI 8G","","","KEYA","KEYA",7.62,"20",outOfStock,0,5,pcs,JA
"SOFT JAR 25ML","SOFT JAR 25ML","","","NIVEA","NIVEA",453.73,"PCS",outOfStock,0,18,pcs,JA
"OI T DETOX KAHWA 25S TB","OI T DETOX KAHWA 25S TB","","15399","ORGANIC INDIA","ORGANIC INDIA",182.14,"PCS",outOfStock,0,5,pcs,JA
"OI ARJUNA 60CAP","OI ARJUNA 60CAP","","8338","ORGANIC INDIA","ORGANIC INDIA",185.9,"PCS",outOfStock,0,5,pcs,JA
"OI T SWEET LEMON 25S","OI T SWEET LEMON 25S","","15401","ORGANIC INDIA","ORGANIC INDIA",198.33,"PCS",outOfStock,0,5,pcs,JA
"OI STEVIA SACHET 100PCS","OI STEVIA SACHET 100PCS","","8307","ORGANIC INDIA","ORGANIC INDIA",311.67,"PCS",outOfStock,0,5,pcs,JA
"OI TULSI CLASSIC 25S TB","OI T TEA CLASSIC 25S TB","OI TULSI CLASSIC 25S TB","","ORGANIC INDIA","ORGANIC INDIA",194.29,"PCS",outOfStock,0,5,pcs,JA
"OI TULSI CLASSIC ZIPPER 100G","OI T TEA CLASSIC 100G ZI","OI TULSI CLASSIC ZIPPER 100G","8294","ORGANIC INDIA","ORGANIC INDIA",226.67,"PCS",outOfStock,0,5,pcs,JA
"OI STEVIA JAR 75G","OI STEVIA JAR 75G","","8314","ORGANIC INDIA","ORGANIC INDIA",182.14,"PCS",outOfStock,0,5,pcs,JA
"OI HONEY-MULTI FLORA 500G","OI HONEY-MULTI FLORA 500G","","8299","ORGANIC INDIA","ORGANIC INDIA",342.86,"PCS",outOfStock,0,5,pcs,JA
"KE SACHET SCHZ CGUTNEY 30","KE SACHET SCHZ CGUTNEY 30","","","KEYA","KEYA",7.62,"30G",outOfStock,0,5,pcs,JA
"KE CAN SENDHA NAMAK 300G","KE CAN SENDHA NAMAK 300G","","","KEYA","KEYA",79.2,"300G",outOfStock,0,0,pcs,JA
"KE CAN PINK SALT 200G","KE CAN PINK SALT 200G","","","KEYA","KEYA",79.2,"200G",outOfStock,0,0,pcs,JA
"KE MACRONI PASTA 160G","KE MACRONI PASTA 160G","","","KEYA","KEYA",15.24,"160G",outOfStock,0,5,pcs,JA
"MO HONEY 250G","MO HONEY 250G","","","24 MANTRA","24 MANTRA",144.76,"250G",outOfStock,0,5,pcs,JA
"MO HONEY 500G","MO HONEY 500G","","","24 MANTRA","24 MANTRA",220.95,"500G",outOfStock,0,5,pcs,JA
"MO SUGAR 500GM","MO SUGAR 500GM","","","24 MANTRA","24 MANTRA",64.76,"500GM",outOfStock,0,5,pcs,JA
"MO COCONUT OIL 1L","MO COCONUT OIL 1L","","","24 MANTRA","24 MANTRA",373.33,"1L",outOfStock,0,5,pcs,JA
"MO CHILLY POWDER","MO CHILLY POWDER","","","24 MANTRA","24 MANTRA",68.57,"PCS",outOfStock,0,5,pcs,JA
"MO TURMERIC POWDER","MO TURMERIC POWDER","","","24 MANTRA","24 MANTRA",53.33,"PCS",outOfStock,0,5,pcs,JA
"MO BASMATI BROWN RICE 1KG","MO BASMATI BROWN RICE 1KG","","","24 MANTRA","24 MANTRA",228.57,"1KG",outOfStock,0,5,pcs,JA
"MO SATTU 500G","MO SATTU 500G","","","24 MANTRA","24 MANTRA",106.67,"500G",outOfStock,0,5,pcs,JA
"MO URAD DAL BLACK WHOLE 500G","MO URAD DAL BLACK WHOLE 5","MO URAD DAL BLACK WHOLE 500G","","24 MANTRA","24 MANTRA",137.14,"500G",outOfStock,0,5,pcs,JA
"MO JAGGERY CUBES 450G","MO JAGGERY CUBES 450G","","","24 MANTRA","24 MANTRA",91.43,"450G",outOfStock,0,5,pcs,JA
"MO IDLY RAVA 500G","MO IDLY RAVA 500G","","","24 MANTRA","24 MANTRA",57.14,"500G",outOfStock,0,5,pcs,JA
"MO SESAME CHIKKI PKOF10","MO SESAME CHIKKI PKOF10","","","24 MANTRA","24 MANTRA",76.19,"BOX",outOfStock,0,5,pcs,JA
"MO PEANUT CHIKKI PKOF10","MO PEANUT CHIKKI PKOF10","","","24 MANTRA","24 MANTRA",76.19,"BOX",outOfStock,0,5,pcs,JA
"OI STEVIA SACHET 25PCS","OI STEVIA SACHET 25PCS","","8306","ORGANIC INDIA","ORGANIC INDIA",79.33,"PCS",outOfStock,0,5,pcs,JA
"OI CHYAWANPRASH 500GM","OI CHYAWANPRASH 500GM","","8304","ORGANIC INDIA","ORGANIC INDIA",415.24,"PCS",outOfStock,0,5,pcs,JA
"KE PASTA PENNE 500GM","KE PASTA PENNE 500GM","","","KEYA","KEYA",133.33,"PCS",outOfStock,0,5,pcs,JA
"KE PASTA FUSILI 500GM","KE PASTA FUSILI 500GM","","","KEYA","KEYA",133.33,"PCS",outOfStock,0,5,pcs,JA
"KE PASTA CHIFFERI 500GM","KE PASTA CHIFFERI 500GM","","","KEYA","KEYA",133.33,"PCS",outOfStock,0,5,pcs,JA
"KE PASTA SHELL 500GM","KE PASTA SHELL 500GM","","","KEYA","KEYA",133.33,"PCS",outOfStock,0,5,pcs,JA
"KE SACHET MIX HERB","KE SACHET MIX HERB","","","KEYA","KEYA",8,"20",outOfStock,0,0,pcs,JA
"DU KARE ADULT DIAP XL 2PC","DU KARE ADULT DIAP XL 2PC","","","DURACELL","DURACELL",47.62,"PCS",outOfStock,0,5,pcs,JA
"AST PAPAYA LOTION 100ML","AST PAPAYA LOTION 100ML","","","ASTA","ASTA",80,"100ML",outOfStock,0,18,pcs,JA
"AST COCO BUTTER LTN 100ML","AST COCO BUTTER LTN 100ML","","","ASTA","ASTA",67.09,"100ML",outOfStock,0,18,pcs,JA
"GRAB N GO SMOKED COCKTAIL 40G","NG GNG SMOKED COCKTAIL 40","GRAB N GO SMOKED COCKTAIL 40G","","NUTTYGRITTIES","NUTTYGRITTIES",64.29,"40G",outOfStock,0,5,pcs,JA
"KAI FRUIT BASKET (M)","KAI FRUIT BASKET (M)","","","KAI","KAI",570.71,"PCS",outOfStock,0,5,pcs,JA
"KAI FRUIT BASKET (S)","KAI FRUIT BASKET (S)","","","KAI","KAI",499.29,"PCS",outOfStock,0,5,pcs,JA
"KAI SOUP STRAINER (M)","KAI SOUP STRAINER (M)","","","KAI","KAI",213.57,"PCS",outOfStock,0,5,pcs,JA
"KAI SOUP STRAINER (S)","KAI SOUP STRAINER (S)","","","KAI","KAI",199.29,"PCS",outOfStock,0,5,pcs,JA
"KAI WHISK (M)","KAI WHISK (M)","","","KAI","KAI",106.43,"PCS",outOfStock,0,5,pcs,JA
"KAI WHISK (S)","KAI WHISK (S)","","","KAI","KAI",89.29,"PCS",outOfStock,0,5,pcs,JA
"KAI OVAL TONG","KAI OVAL TONG","","","KAI","KAI",88.35,"PCS",outOfStock,0,18,pcs,JA
"KAI SPAGHETTI TONG","KAI SPAGHETTI TONG","","","KAI","KAI",88.35,"PCS",outOfStock,0,18,pcs,JA
"KAI UTILITY TONG","KAI UTILITY TONG","","","KAI","KAI",88.35,"PCS",outOfStock,0,18,pcs,JA
"MO BASMATI RICE 1KG","MO BASMATI RICE 1KG","","","24 MANTRA","24 MANTRA",228.57,"1KG",outOfStock,0,5,pcs,JA
"MO CORN FLOUR 500G","MO CORN FLOUR 500G","","","24 MANTRA","24 MANTRA",49.52,"500G",outOfStock,0,5,pcs,JA
"OI HONEY-ASHWAHANDHA 125G","OI HONEY-ASHWAHANDHA 125G","","15153","ORGANIC INDIA","ORGANIC INDIA",133.33,"125G",outOfStock,0,5,pcs,JA
"MO CORIANDER SEEDS 100G","MO CORIANDER SEEDS 100G","","","24 MANTRA","24 MANTRA",53.33,"100G",outOfStock,0,5,pcs,JA
"MO WHEAT DALIYA 500G","MO WHEAT DALIYA 500G","","","24 MANTRA","24 MANTRA",41.9,"500G",outOfStock,0,5,pcs,JA
"NG GIFT PACK","NG GIFT PACK","","","NUTTYGRITTIES","NUTTYGRITTIES",1039.31,"PCS",outOfStock,0,5,pcs,JA
"KE SACHET MAGIC MASALA 6G","KE SACHET MAGIC MASALA 6G","","","KEYA","KEYA",3.81,"20",outOfStock,0,5,pcs,JA
"KAI COLLANDER (M)","KAI COLLANDER (M)","","","KAI","KAI",410.76,"PCS",outOfStock,0,5,pcs,JA
"KAI COLLANDER (S)","KAI COLLANDER (S)","","","KAI","KAI",356.5,"PCS",outOfStock,0,5,pcs,JA
"KE PASTE GINGER GARLIC 2","KE PASTE GINGER GARLIC 2","","","KEYA","KEYA",35.81,"20G",outOfStock,0,5,pcs,JA
"BY EXPIRY @12%","BY EXPIRY @12%","","","BAGRRY","BAGRRY",64.28,"PCS",outOfStock,0,6,pcs,JA
"BY WHEAT BRAN 500GM ..","BY WHEAT BRAN 500GM ..","","","BAGRRY","BAGRRY",111.8,"500GM",available,2,5,pcs,JA
"25ML RO PEARL & BEAUTY","25ML RO PEARL & BEAUTY","","83734","NIVEA","NIVEA",86.25,"25 ML",outOfStock,0,9,pcs,JA
"ACNE FW  50 ML","ACNE FW  50 ML","","82379","NIVEA","NIVEA",74.25,"50 ML",outOfStock,0,9,pcs,JA
"ACNE FW 100 ML","ACNE FW 100 ML","","82378","NIVEA","NIVEA",176.25,"100 ML",outOfStock,0,9,pcs,JA
"ALL IN 1 FW 100 ML","ALL IN 1 FW 100 ML","","81775","NIVEA","NIVEA",198.75,"100 ML",outOfStock,0,9,pcs,JA
"ALOE LOTION  75 ML","ALOE LOTION  75 ML","","87414","NIVEA","NIVEA",67.5,"75 ML",outOfStock,0,9,pcs,JA
"BLUE  30 ML","BLUE  30 ML","","80101","NIVEA","NIVEA",52.5,"30 ML",outOfStock,0,18,pcs,JA
"BLUE  60 ML","BLUE  60 ML","","80102","NIVEA","NIVEA",105,"60 ML",outOfStock,0,18,pcs,JA
"BLUE 100 ML","BLUE 100 ML","","80130","NIVEA","NIVEA",183.74,"100 ML",outOfStock,0,18,pcs,JA
"BLUE 200 ML","BLUE 200 ML","","80132","NIVEA","NIVEA",336.75,"200 ML",outOfStock,0,18,pcs,JA
"BODY MILK  75 ML","BODY MILK  75 ML","","80205","NIVEA","NIVEA",63.75,"75 ML",outOfStock,0,18,pcs,JA
"COCOA  75 ML","COCOA  75 ML","","88408","NIVEA","NIVEA",111.75,"75 ML",outOfStock,0,9,pcs,JA
"ESSENTIAL BLISTER 10 G","ESSENTIAL BLISTER 10 G","","852810490133","NIVEA","NIVEA",55.27,"10 G",outOfStock,0,9,pcs,JA
"FRUITY BLISTER 10 G","FRUITY BLISTER 10 G","","852820490133","NIVEA","NIVEA",55.27,"10 G",outOfStock,0,9,pcs,JA
"LU OIL SERUM","LU OIL SERUM","","","NIVEA","NIVEA",134.25,"10 ML",outOfStock,0,9,pcs,JA
"MD HONEY  50G","MD HONEY  50G","","87441","NIVEA","NIVEA",86.25,"50 G",outOfStock,0,9,pcs,JA
"MD HONEY 100G","MD HONEY 100G","","87440","NIVEA","NIVEA",172.49,"100 G",outOfStock,0,9,pcs,JA
"MD SAFFRON  50G","MD SAFFRON  50G","","87450","NIVEA","NIVEA",86.25,"50 G",outOfStock,0,9,pcs,JA
"MD TURMERIC  50G","MD TURMERIC  50G","","86958","NIVEA","NIVEA",86.25,"50 G",outOfStock,0,9,pcs,JA
"MEN CREAM 30 ML","MEN CREAM 30 ML","","83923","NIVEA","NIVEA",71.25,"30 ML",outOfStock,0,9,pcs,JA
"MEN DARK CREME  30 ML","MEN DARK CREME  30 ML","","83928","NIVEA","NIVEA",82.5,"30 ML",outOfStock,0,9,pcs,JA
"MEN DARK CREME  75 ML","MEN DARK CREME  75 ML","","83927","NIVEA","NIVEA",191.24,"75 ML",outOfStock,0,9,pcs,JA
"NM ACNE DEEP FW 100 ML","NM ACNE DEEP FW 100 ML","","88521","NIVEA","NIVEA",187.5,"100 ML",outOfStock,0,9,pcs,JA
"NM DEEP IMPACT FW 100 ML","NM DEEP IMPACT FW 100 ML","","81787","NIVEA","NIVEA",198.75,"100 ML",outOfStock,0,9,pcs,JA
"OIL CONTROL FW  50 ML","OIL CONTROL FW  50 ML","","88868","NIVEA","NIVEA",86.25,"50 ML",outOfStock,0,9,pcs,JA
"OIL CONTROL FW 100 ML","OIL CONTROL FW 100 ML","","88869","NIVEA","NIVEA",176.25,"100 ML",outOfStock,0,9,pcs,JA
"RO MEN P/C","RO MEN P/C","","85948","NIVEA","NIVEA",186.75,"50 ML",outOfStock,0,9,pcs,JA
"RO POWER","RO POWER","","82914","NIVEA","NIVEA",168.75,"50 ML",outOfStock,0,9,pcs,JA
"RO SILVER","RO SILVER","","83778","NIVEA","NIVEA",186.75,"50 ML",outOfStock,0,9,pcs,JA
"SG ACTIVE CLEAN","SG ACTIVE CLEAN","","84045","NIVEA","NIVEA",192.6,"250 ML",outOfStock,0,9,pcs,JA
"SG COOL KICK","SG COOL KICK","","80702","NIVEA","NIVEA",254.24,"250 ML",outOfStock,0,9,pcs,JA
"SG FRANGIPANI & OIL","SG FRANGIPANI & OIL","","80863","NIVEA","NIVEA",211.86,"250 ML",outOfStock,0,9,pcs,JA
"SG VITALITY FRESH","SG VITALITY FRESH","","80800","NIVEA","NIVEA",153.32,"250 ML",outOfStock,0,9,pcs,JA
"SMOOTH MILK  75 ML","SMOOTH MILK  75 ML","","83840","NIVEA","NIVEA",97.5,"75 ML",outOfStock,0,9,pcs,JA
"SOFT  50 ML","SOFT  50 ML","","89054","NIVEA","NIVEA",82.5,"50 ML",outOfStock,0,9,pcs,JA
"SOFT 100 ML","SOFT 100 ML","","89059","NIVEA","NIVEA",187.5,"100 ML",outOfStock,0,9,pcs,JA
"SOFT 200 ML","SOFT 200 ML","","89050","NIVEA","NIVEA",270,"200 ML",outOfStock,0,9,pcs,JA
"SOFT JAR  25 ML","SOFT JAR  25 ML","","890530490140","NIVEA","NIVEA",429,"11+1",outOfStock,0,18,pcs,JA
"SUN SPF30  75 ML","SUN SPF30  75 ML","","85597","NIVEA","NIVEA",265.29,"75 ML",outOfStock,0,18,pcs,JA
"SUN SPF50  75 ML","SUN SPF50  75 ML","","85673","NIVEA","NIVEA",405.31,"75 ML",outOfStock,0,18,pcs,JA
"BATHROOM ROLL 2PLY 1ROLL","BATHROOM ROLL 2PLY 1ROLL","","","OTHER","OTHER",24.91,"PCS",outOfStock,0,9,pcs,JA
"BATHROOM ROLL 2PLY 4ROLL","BATHROOM ROLL 2PLY 4ROLL","","","OTHER","OTHER",83.89,"PCS",outOfStock,0,9,pcs,JA
"FACIAL TISSUE 2PLY","FACIAL TISSUE 2PLY","","","OTHER","OTHER",73.72,"PCS",outOfStock,0,9,pcs,JA
"FACIAL TISSUE 2PLY 3IN1","FACIAL TISSUE 2PLY 3IN1","","","OTHER","OTHER",208.47,"PCS",outOfStock,0,9,pcs,JA
"FACIAL TISSUE 2PLY 4IN1","FACIAL TISSUE 2PLY 4IN1","","","OTHER","OTHER",162.71,"PCS",outOfStock,0,9,pcs,JA
"FACIAL TISSUE 3PLY","FACIAL TISSUE 3PLY","","","OTHER","OTHER",78.81,"PCS",outOfStock,0,9,pcs,JA
"GOLD BATH-ROLL 3PLY 4ROLL","GOLD BATH-ROLL 3PLY 4ROLL","","","OTHER","OTHER",165.25,"PCS",outOfStock,0,9,pcs,JA
"NAPKIN 30*30CM","NAPKIN 30*30CM","","","OTHER","OTHER",40.68,"PCS",outOfStock,0,9,pcs,JA
"NAPKIN 30*33CM","NAPKIN 30*33CM","","","OTHER","OTHER",48.3,"PCS",outOfStock,0,9,pcs,JA
"OTHER","OTHER","","","OTHER","OTHER",74.71,"PCS",outOfStock,0,0,pcs,JA
"PARTY PACK NAPKIN 33*33","PARTY PACK NAPKIN 33*33","","","OTHER","OTHER",48.3,"PCS",outOfStock,0,9,pcs,JA
"WONDER SOAP STRIPS","WONDER SOAP STRIPS","","","OTHER","OTHER",203.38,"PCS",outOfStock,0,9,pcs,JA
"RK SAFTEY RAZOR","RK SAFTEY RAZOR","","","RK","RK",15.25,"PCS",outOfStock,0,9,pcs,JA
